"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id","set_type"
53,"Local-gov",1,"Machine-op-inspct",0,0,35,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",213,"train_pool"
66,"Self-emp-not-inc",9,"Farming-fishing",1409,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",215,"train_pool"
75,"Private",11,"Adm-clerical",0,0,20,"Female","Female","White","Not-in-family","Widowed","Columbia","<=50K",0,"adult.data",216,"train_pool"
65,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",217,"train_pool"
35,"Private",7,"Transport-moving",3674,0,40,"Male","Male","Black","Not-in-family","Separated","United-States","<=50K",0,"adult.data",218,"train_pool"
41,"Private",9,"Sales",0,0,38,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",219,"train_pool"
33,"Private",10,"Craft-repair",0,0,40,"Female","Female","Other","Other-relative","Divorced","United-States","<=50K",0,"adult.data",221,"train_pool"
28,"Private",15,"Prof-specialty",0,0,55,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",222,"train_pool"
59,"State-gov",9,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",223,"train_pool"
40,"State-gov",10,"Adm-clerical",0,0,38,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",224,"train_pool"
41,"Private",13,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","Iran",">50K",1,"adult.data",225,"train_pool"
38,"Local-gov",14,"Exec-managerial",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",226,"train_pool"
23,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",227,"train_pool"
40,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",228,"train_pool"
41,"Self-emp-not-inc",9,"Other-service",0,0,20,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",229,"train_pool"
24,"State-gov",12,"Protective-serv",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",230,"train_pool"
38,"Private",10,"Craft-repair",0,1741,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",231,"train_pool"
56,"Private",9,"Adm-clerical",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","Missing","<=50K",0,"adult.data",232,"train_pool"
58,"Private",9,"Adm-clerical",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",233,"train_pool"
32,"Private",9,"Other-service",0,0,34,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",234,"train_pool"
40,"Private",12,"Tech-support",0,1977,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",235,"train_pool"
41,"Private",15,"Prof-specialty",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",237,"train_pool"
42,"Private",13,"Adm-clerical",0,0,40,"Female","Female","Black","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",238,"train_pool"
19,"Local-gov",10,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",240,"train_pool"
58,"Private",10,"Transport-moving",0,0,20,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",241,"train_pool"
42,"Self-emp-not-inc",9,"Farming-fishing",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Cambodia",">50K",1,"adult.data",242,"train_pool"
20,"Private",9,"Other-service",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",243,"train_pool"
32,"Private",9,"Other-service",0,0,30,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",244,"train_pool"
50,"Private",4,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",246,"train_pool"
36,"Private",13,"Prof-specialty",0,0,40,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",247,"train_pool"
45,"Private",9,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",248,"train_pool"
17,"Private",7,"Other-service",0,0,12,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",249,"train_pool"
59,"Private",10,"Sales",4064,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",250,"train_pool"
26,"Private",7,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",251,"train_pool"
37,"Self-emp-inc",10,"Exec-managerial",0,0,75,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Thailand",">50K",1,"adult.data",252,"train_pool"
64,"Private",9,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",253,"train_pool"
33,"Private",13,"Prof-specialty",0,0,45,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",254,"train_pool"
33,"Private",9,"Craft-repair",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",255,"train_pool"
61,"Private",9,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",256,"train_pool"
17,"Private",5,"Other-service",1055,0,24,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",257,"train_pool"
50,"Self-emp-not-inc",14,"Farming-fishing",2407,0,98,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",258,"train_pool"
27,"Local-gov",14,"Prof-specialty",0,0,35,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",259,"train_pool"
30,"Private",9,"Prof-specialty",0,0,40,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",260,"train_pool"
43,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",261,"train_pool"
44,"Private",10,"Craft-repair",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",262,"train_pool"
35,"Private",10,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",263,"train_pool"
25,"Private",10,"Tech-support",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",264,"train_pool"
24,"Private",10,"Machine-op-inspct",7298,0,48,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",265,"train_pool"
22,"Private",13,"Prof-specialty",0,0,15,"Female","Female","White","Not-in-family","Never-married","Germany","<=50K",0,"adult.data",266,"train_pool"
42,"Local-gov",10,"Craft-repair",5178,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",267,"train_pool"
34,"Private",12,"Sales",0,0,45,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",268,"train_pool"
60,"Private",13,"Prof-specialty",0,0,42,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",269,"train_pool"
21,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",270,"train_pool"
57,"Federal-gov",14,"Sales",15024,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",271,"train_pool"
41,"Private",15,"Prof-specialty",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",272,"train_pool"
50,"Private",10,"Other-service",0,0,45,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",273,"train_pool"
25,"Private",13,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",274,"train_pool"
36,"Private",13,"Prof-specialty",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",276,"train_pool"
31,"Private",9,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",277,"train_pool"
29,"Local-gov",13,"Protective-serv",0,0,56,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",278,"train_pool"
21,"Private",10,"Sales",0,0,45,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",279,"train_pool"
27,"Private",13,"Tech-support",0,0,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",280,"train_pool"
65,"Private",9,"Transport-moving",0,0,16,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",281,"train_pool"
37,"Self-emp-inc",13,"Sales",0,0,60,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",282,"train_pool"
24,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",283,"train_pool"
48,"Private",13,"Adm-clerical",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",285,"train_pool"
31,"Private",9,"Transport-moving",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",287,"train_pool"
55,"Private",9,"Sales",4386,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",288,"train_pool"
24,"Private",10,"Adm-clerical",0,0,40,"Female","Female","Asian-Pac-Islander","Wife","Married-civ-spouse","Laos","<=50K",0,"adult.data",289,"train_pool"
26,"Private",12,"Tech-support",0,0,45,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",291,"train_pool"
46,"Private",12,"Prof-specialty",0,0,33,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",292,"train_pool"
35,"Private",12,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",293,"train_pool"
41,"Self-emp-inc",10,"Farming-fishing",0,0,54,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",294,"train_pool"
26,"Private",13,"Sales",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",295,"train_pool"
34,"Private",14,"Exec-managerial",7298,0,35,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Taiwan",">50K",1,"adult.data",296,"train_pool"
36,"Self-emp-not-inc",13,"Prof-specialty",0,0,40,"Female","Female","Black","Not-in-family","Divorced","United-States",">50K",1,"adult.data",297,"train_pool"
22,"Private",10,"Sales",0,0,15,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",298,"train_pool"
24,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",299,"train_pool"
77,"Self-emp-not-inc",10,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",300,"train_pool"
22,"Private",3,"Machine-op-inspct",0,0,40,"Female","Female","White","Other-relative","Married-civ-spouse","Mexico","<=50K",0,"adult.data",301,"train_pool"
29,"Private",10,"Tech-support",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",302,"train_pool"
62,"Private",9,"Other-service",0,0,24,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",303,"train_pool"
39,"Self-emp-not-inc",9,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",304,"train_pool"
43,"Private",10,"Craft-repair",0,1485,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",305,"train_pool"
35,"Private",9,"Transport-moving",0,0,45,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",306,"train_pool"
29,"Private",7,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",307,"train_pool"
76,"Self-emp-not-inc",14,"Craft-repair",0,0,10,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",308,"train_pool"
63,"Self-emp-not-inc",9,"Farming-fishing",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",309,"train_pool"
43,"Private",10,"Prof-specialty",0,1887,50,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",310,"train_pool"
58,"Self-emp-not-inc",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",311,"train_pool"
66,"Private",9,"Transport-moving",2050,0,55,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",312,"train_pool"
41,"Private",10,"Craft-repair",0,0,45,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",313,"train_pool"
26,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",314,"train_pool"
47,"Private",11,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",315,"train_pool"
55,"Local-gov",6,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",316,"train_pool"
53,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",317,"train_pool"
17,"Private",3,"Other-service",0,0,48,"Male","Male","White","Other-relative","Never-married","Mexico","<=50K",0,"adult.data",318,"train_pool"
49,"Private",14,"Prof-specialty",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",320,"train_pool"
19,"Private",9,"Sales",0,0,30,"Male","Male","Black","Unmarried","Never-married","Haiti","<=50K",0,"adult.data",321,"train_pool"
45,"Private",9,"Other-service",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",322,"train_pool"
26,"Private",12,"Sales",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",323,"train_pool"
38,"Private",11,"Craft-repair",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",324,"train_pool"
36,"State-gov",9,"Protective-serv",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",325,"train_pool"
33,"Private",9,"Farming-fishing",0,0,20,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",326,"train_pool"
22,"State-gov",10,"Protective-serv",0,0,40,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",327,"train_pool"
43,"Self-emp-not-inc",13,"Sales",0,0,42,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",328,"train_pool"
56,"Private",12,"Other-service",0,0,25,"Male","Male","White","Not-in-family","Married-spouse-absent","Iran","<=50K",0,"adult.data",329,"train_pool"
31,"Private",13,"Prof-specialty",0,0,25,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",330,"train_pool"
33,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",331,"train_pool"
26,"Private",9,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",332,"train_pool"
